name,date,tempmax,tempmin,avg_temp,dew,humidity,precip,windspeed,winddir,sealevelpressure,cloudcover,solarradiation,solarenergy
zhengzhou,2023/7/14,33.5,26,29.6,18.5,51.6,0,18,274,1000.3,40.2,297.2,25.6
zhengzhou,2023/7/15,36,26,30.6,18,48.1,0,18,290.1,1002.1,59.9,277.5,24
zhengzhou,2023/7/16,33.5,24,29.1,20,59.2,0,14.4,96,1007.2,18.2,294,25.3
zhengzhou,2023/7/17,34,22,28.5,19.5,61,0,18,98.3,1009.6,17,279.3,24.3
zhengzhou,2023/7/18,33,24,28.9,20.4,61.2,0,18,94.1,1010.7,11.8,285.2,24.5
zhengzhou,2023/7/19,31.8,24.9,28.3,23.2,74.2,0,14.4,149.4,1008.5,72.8,192.8,16.5
zhengzhou,2023/7/20,32,24,27.8,24,80.5,0.1,10.9,136.9,1006.4,70,224.1,19.1
zhengzhou,2023/7/21,31.9,24,27.4,24.9,86.4,4.4,12.7,146.7,1005.6,83,164.9,14.2
zhengzhou,2023/7/22,31.1,23,27.3,24.3,84.2,0,9,144.1,1005.8,48.1,193.6,16.7
zhengzhou,2023/7/23,37,25,31.1,25,73.1,0,10.8,229.9,1004.7,9.6,283.7,24.4
zhengzhou,2023/7/24,35.2,27,31.3,26.1,74.8,0,10.8,167.7,1005,63.3,222,19.2
zhengzhou,2023/7/25,33,26,29,22.1,66.5,0.3,18,81.5,1007.6,51.5,246.4,21.1
zhengzhou,2023/7/26,33,24,28.7,23.3,73.3,0,10.8,108,1009.2,37.9,248.2,21.4
zhengzhou,2023/7/27,34,25,29.7,23.6,71.2,0,18,111,1008.2,62.5,272.8,23.4
zhengzhou,2023/7/28,33,25,29.2,24.1,75.6,6,21.6,74.5,1006.3,75,145.4,12.6
zhengzhou,2023/7/29,28,25,26,25,94,61.4,21.6,44,1002.5,89.1,50.5,4.5
zhengzhou,2023/7/30,31.5,25,27.7,25.1,86.2,1.7,10.8,190.5,1000.2,81.8,136.3,11.8
zhengzhou,2023/7/31,32,24,28.2,26.4,89.9,0.7,10.8,135.1,1004.6,69.2,181.3,15.4
zhengzhou,2023/8/1,33,26,29,26,84.3,2.2,21.6,110.6,1006.4,50.2,142.7,12.4
zhengzhou,2023/8/2,33.1,25,29.4,25.4,79.7,0,10.9,133.2,1005.6,28.1,236.3,20.4
zhengzhou,2023/8/3,35,26,30.9,25.4,73.9,0,10.8,178.8,1002.8,14.7,270.2,23.3
zhengzhou,2023/8/4,36,28,32.1,26.2,72,0,10.8,182.5,1001.3,6.2,283.1,24.4
zhengzhou,2023/8/5,36.4,26,30.2,26.7,82.5,24.3,32.4,76.6,1000.5,44.4,230.3,19.8
zhengzhou,2023/8/6,32,25,28.1,23.5,77.2,0,21.6,26,1002.5,64.8,189.5,16.2
zhengzhou,2023/8/7,32.1,25,28.6,21.8,67.3,0,14.4,46,1003.8,54.2,269.8,23.3
zhengzhou,2023/8/8,32.3,25,28.8,22.7,70.3,0,14.4,103.1,1005.1,55.1,201.9,17.4
zhengzhou,2023/8/9,33,27,29.8,23.7,70.8,0,14.4,63.7,1006.9,35.7,233.6,20.1
zhengzhou,2023/8/10,33,25,29.2,23.5,72.7,0,14.4,48.8,1007.1,21.3,229.3,20
zhengzhou,2023/8/11,34,24,29.4,24.2,74.9,0,14.4,194.9,1002.3,53,263.9,22.8
zhengzhou,2023/8/12,30,23,26.4,23.2,83,8.5,18,299,1002.1,81.6,51.3,4.4
zhengzhou,2023/8/13,33,22,27.8,22.6,75.3,0,14.4,40,1004.3,21.9,267.3,23.1
zhengzhou,2023/8/14,34,23,28.7,21.7,68.9,0,14.4,67.9,1006.3,12.8,262.5,22.7
zhengzhou,2023/8/15,34,23.7,28.6,22,69.4,0,10.8,147.2,1006.6,22.9,268.6,23.2
zhengzhou,2023/8/16,34.4,23,29.6,22.2,66.4,0,9,188.7,1005.2,13.6,283.4,24.7
zhengzhou,2023/8/17,36,25,30.4,23.3,66.9,0,10.8,158,1004.8,44.5,236,20.4
zhengzhou,2023/8/18,33,26.9,29.6,25.1,77.5,4,7.3,189.5,1005.9,70,194.2,16.9
zhengzhou,2023/8/19,32,25.9,27.4,24.7,86,47,25.2,70.4,1008.7,74.5,169.3,14.5
zhengzhou,2023/8/20,30,25.4,27.5,24.6,84.4,4,14.4,49.4,1008.5,58.2,91.3,8
zhengzhou,2023/8/21,33,24,27.5,23.2,79.4,21.1,10.8,289.2,1004.3,49.2,251.2,21.7
zhengzhou,2023/8/22,33.3,23,28.6,23.1,74.1,0,10.8,91,1004.7,11.6,267.9,23.1
zhengzhou,2023/8/23,33,23,27.7,20.3,64.7,0,21.6,283.9,1007.3,62.4,237.4,20.5
zhengzhou,2023/8/24,31,20.8,25,19.8,74.7,4.4,21.6,16.1,1010.5,39.6,129.3,10.9
zhengzhou,2023/8/25,28,21,25.4,20.5,75.4,0,14.4,89.1,1010.6,38.1,160,13.8
zhengzhou,2023/8/26,26.2,19.7,22.2,20.4,90.3,51,18,41.8,1009.1,95,30.1,2.5
zhengzhou,2023/8/27,20.3,18,19.1,17.4,90.2,60.9,25.2,16,1008.6,97.1,37,3.2
zhengzhou,2023/8/28,28,18,22.9,15.7,66.1,0,25.2,351.4,1009.7,30,262.4,22.7
zhengzhou,2023/8/29,30,16,23.5,17,69.8,0,10.8,270.1,1011.9,7.2,269.1,23.2
zhengzhou,2023/8/30,30,20,24.8,18.8,70.7,0,14.4,104,1013,23.2,250.8,21.6
zhengzhou,2023/8/31,31.4,20,25.9,20.4,73.6,0,14.4,187.8,1011.4,14.4,257.1,22.3
zhengzhou,2023/9/1,29.8,21,25.6,20.3,73.9,0,10.8,114.6,1013.2,81.8,204.2,17.5
zhengzhou,2023/9/2,29.1,21,25.4,20.6,76.6,0,10.8,126.6,1012.7,39.9,217,18.6
zhengzhou,2023/9/3,32,20,25.8,19.6,71.8,0,10.8,192.6,1010.9,0.4,264.3,22.8
zhengzhou,2023/9/4,32.1,20,26.2,20.4,72.9,0,10.8,148.4,1012.1,4.4,253.2,21.8
zhengzhou,2023/9/5,32,21,26.8,21,72.8,0,18,83,1013.9,14.7,236.9,20.6
zhengzhou,2023/9/6,32,23,27.7,21.2,69.6,0,14.4,43.4,1014.8,24.1,215.2,18.5
zhengzhou,2023/9/7,32,21,26.9,20.5,70.2,0,14.4,105.5,1014.2,19.5,222.6,19.1
zhengzhou,2023/9/8,32,21,26.3,19.5,69,0,10.9,128.4,1012.2,35.6,241.7,20.9
zhengzhou,2023/9/9,32,21,27,20.7,69.4,0,10.8,142.3,1009.4,42.1,203.1,17.5
zhengzhou,2023/9/10,29,23,25.6,21.5,78.5,3.3,14.4,63.2,1009.1,63.6,98,8.3
zhengzhou,2023/9/11,28,23,25.2,22.2,83.9,0,7.2,276.2,1009.3,31.9,97.9,8.4
zhengzhou,2023/9/12,24.1,21,22.8,20.9,88.9,5,10.8,326.5,1012.5,89.3,78,6.6
zhengzhou,2023/9/13,29,20.4,24.1,18.4,72.4,0.7,18,17.5,1013.7,52.7,235,20.2
zhengzhou,2023/9/14,30,17.6,23.9,17.2,69.6,0,7.2,95.7,1014,19.9,208.2,17.9
zhengzhou,2023/9/15,30,20,25,18.6,70.1,0,10.8,173.1,1012.5,26.8,199.7,17
zhengzhou,2023/9/16,31,19,25,18,68,0,10.8,160.6,1011.3,25.4,216.7,18.7
zhengzhou,2023/9/17,31.2,20,26.3,20.2,70.2,0,10.8,173.2,1009.5,51.9,206.7,17.8
zhengzhou,2023/9/18,31.5,24,27.2,21.8,73.3,0,10.8,181.6,1009.8,51.3,182,15.6
zhengzhou,2023/9/19,25.8,18,22.5,21.1,91.8,55,32.4,38.3,1010.9,93.3,20,1.7
zhengzhou,2023/9/20,26,19,22.5,14.2,60.6,0,25.2,8.4,1017.2,69.5,210.7,18.2
zhengzhou,2023/9/21,27,18,22.4,13.7,60.3,0,10.8,51.8,1017.9,49.2,229.5,19.8
zhengzhou,2023/9/22,27,15,21.8,12.7,60.6,0,18,88.9,1017.1,67.3,218.7,18.9
zhengzhou,2023/9/23,23,16,20,14.6,71.9,2,14.4,101.3,1019.9,87.3,28,2.5
zhengzhou,2023/9/24,18,16,16.7,15.9,95.1,0,14.4,31.6,1018,100,15.4,1.3
zhengzhou,2023/9/25,19,17,18.1,16.7,91.8,9.7,10.8,310.9,1017.1,89.2,36.8,3.2
zhengzhou,2023/9/26,21.1,18,19.3,17.8,91.3,3,14.4,272.2,1016.3,36.6,45.4,3.8
zhengzhou,2023/9/27,22,17,19.2,17.5,90,1.1,10.9,277.4,1015.6,54.9,34,2.8
zhengzhou,2023/9/28,23,15,18.7,16.3,87.1,5,18,340.4,1018,57,100,8.7
zhengzhou,2023/9/29,25,16.4,19.8,16.9,84.6,11.8,10.8,249.4,1016.1,65.4,196,16.8
zhengzhou,2023/9/30,26,16,20.9,14.6,70,0,25.2,25.8,1016.4,27.8,196.9,17.1
zhengzhou,2023/10/1,24,14.9,18.8,11.5,68.4,0.1,18,32.8,1019,44.7,153.8,13.2
zhengzhou,2023/10/2,18,15,16,13.6,85.2,3,14.4,315.7,1019.1,91.4,19.4,1.7
zhengzhou,2023/10/3,24.5,16,19.4,15,77.2,0,7.2,216.2,1016.6,46.9,198.3,17.1
zhengzhou,2023/10/4,21.6,18,19.4,17,86,1.8,14.4,301.7,1019.3,67.7,50,4.3
zhengzhou,2023/10/5,20,16.3,18.4,12,68,0,14.4,13.7,1023.3,66.1,94.1,7.8
zhengzhou,2023/10/6,18.1,15,16.1,10.7,70.4,0.3,18,296.4,1023.6,83,79,6.8
zhengzhou,2023/10/7,20,13,16.5,11.7,75.3,0,10.8,219.5,1022,88.5,136.6,11.9
zhengzhou,2023/10/8,24,12,18.2,12.9,73.7,0,10.8,197.7,1021.1,65.1,193.7,16.7
zhengzhou,2023/10/9,24,15,19.2,13.8,73.2,0,10.8,346.7,1023.7,52.8,161,13.8
zhengzhou,2023/10/10,24,14,18.3,10.5,64.7,0,10.8,43.4,1025.6,11.6,184.8,16.1
zhengzhou,2023/10/11,24,10.8,17.8,9.4,62.5,2,14.4,67.8,1025.5,45.5,189.1,16.4
zhengzhou,2023/10/12,21,12.8,16.7,12,75.1,0,7.3,301.1,1025,41.6,84,7.1
zhengzhou,2023/10/13,25,11,17.7,11.6,71,0,10.8,264.7,1019.4,6.1,189.5,16.1
zhengzhou,2023/10/14,27,12,19.1,9.2,57.8,0,18,293,1014.6,0.5,203.2,17.6
zhengzhou,2023/10/15,30,12,19.9,7.5,50.6,0,21.6,286.1,1014.1,0.1,204.5,17.6
zhengzhou,2023/10/16,25,12,18.6,10.4,61.1,0,14.4,28.8,1018.9,0,197.9,17.1
zhengzhou,2023/10/17,27,11,19.8,11.8,64.4,0.1,14.4,176.1,1017.5,24.2,178.7,15.4
zhengzhou,2023/10/18,24.1,17,20.4,13.6,66,0.1,18,326.1,1017.7,35.9,142.6,12.3
zhengzhou,2023/10/19,16.8,11,15,12.4,84.9,3,18,269.8,1022.4,54.7,48.2,4.2
zhengzhou,2023/10/20,20,9,13.7,6.1,66.4,0,21.6,26.2,1027.2,0.1,194.2,16.6
zhengzhou,2023/10/21,23,7,15.2,7,63.2,0,7.2,205.2,1024.1,33.2,187.5,16.2
zhengzhou,2023/10/22,25,8,16.5,8.6,64.7,0,7.2,199.6,1021,0,187.6,16.4
zhengzhou,2023/10/23,24.2,10,17.4,11.1,69.1,0,14.5,189.8,1018.4,7,173.1,15
zhengzhou,2023/10/24,28,12,19.6,12,65.6,0,7.2,222.1,1016.6,27.9,182.4,15.7
zhengzhou,2023/10/25,30.4,12,20.6,9.9,58,0,10.8,261.2,1016.4,49,178.7,15.6
zhengzhou,2023/10/26,28,16,22.4,6.8,38.7,0,18,335.8,1018,20.6,220,19.2
zhengzhou,2023/10/27,23,12,17.3,9.8,63.2,0.2,7.2,282,1019.4,62.6,151.6,13.2
zhengzhou,2023/10/28,27.2,10,17.9,9.7,64.7,0,10.8,200.1,1017.1,0.9,172.3,14.7
zhengzhou,2023/10/29,27.1,10,18.8,10.5,63.8,0,10.8,192.6,1017.2,0.5,172.5,14.8
zhengzhou,2023/10/30,28,11,19.5,10.5,60.9,0,7.2,176.8,1017.3,6.3,169,14.6
zhengzhou,2023/10/31,29,13,21.4,12.3,59.4,0,14.4,200.5,1016.7,16.2,164.3,14.1
zhengzhou,2023/11/1,29,16.2,23.1,13,54.5,0,18,195.8,1013.7,1.3,162.4,14.1
zhengzhou,2023/11/2,30,18,23.3,11.6,49.9,0,16.3,229.8,1010.8,0.5,158.8,13.7
zhengzhou,2023/11/3,24,13,17.7,6.6,53.6,0.9,28.8,1.8,1018,42,34.2,3
zhengzhou,2023/11/4,16,13,14.4,11.9,85.2,4,10.8,42.6,1018,62.3,43.5,3.7
zhengzhou,2023/11/5,15.6,11.4,13,8.2,77.6,29.3,39.6,325,1015.8,71.8,42.8,3.7
zhengzhou,2023/11/6,16,5,10.2,-3.9,39.3,0,32.4,282.4,1022,0,168.4,14.6
zhengzhou,2023/11/7,18,3,11.2,5.2,68.3,0,14.4,157.1,1018.6,12.2,156.2,13.4
zhengzhou,2023/11/8,20.4,9,13.8,9.2,75.6,0,7.2,130.2,1015.7,2.3,152.9,13.2
zhengzhou,2023/11/9,14,7.1,11.2,4,63.9,0,25.2,23.6,1022.8,32.4,127.9,11.2
zhengzhou,2023/11/10,7,2.1,5,-8.1,38.8,0.1,21.6,28.4,1032.6,72.8,60.1,5.3
zhengzhou,2023/11/11,3.4,0,2.1,-0.7,81.8,0.1,18,5.7,1035.2,76.1,65.8,5.8
zhengzhou,2023/11/12,11.8,-2,4.2,-2.2,69.7,0,14.4,357.8,1036.7,22.2,149.4,12.9
zhengzhou,2023/11/13,10.1,2,5.6,-4.1,54.4,0,14.4,185.6,1034.8,18.7,141.4,12
zhengzhou,2023/11/14,14.6,0,6.6,-0.7,61.8,0,7.2,168.9,1027.1,0,150.8,12.9
zhengzhou,2023/11/15,13.4,2,8.5,2.4,69.1,0,28.8,259.1,1027.2,30.4,96.6,8.3
zhengzhou,2023/11/16,14,6,10.7,-6.8,29.2,0,43.2,291,1030.2,0,150.8,12.8
zhengzhou,2023/11/17,17,4,10.5,-6.7,32.2,0,25.2,298,1026.6,0,147.9,12.8
zhengzhou,2023/11/18,18.5,0,10.1,-0.8,50.8,0,18,219.8,1023.9,2.4,146.3,12.7
zhengzhou,2023/11/19,21,2,11.9,-2.1,45.2,0,14.5,344.6,1019.8,0,147,12.7
zhengzhou,2023/11/20,18.2,0,9.3,2,63.3,0,10.8,174.1,1021.3,0,141.6,12.2
zhengzhou,2023/11/21,19.7,4.9,12.7,7.4,71.5,0,14.4,192,1014.7,7.5,133.7,11.4
zhengzhou,2023/11/22,22,9,15.8,1.2,42.4,0,28.8,280.5,1013.8,13,127.7,11
zhengzhou,2023/11/23,15,4.4,10.7,-12.8,19.3,0,32.4,322.1,1025.5,0.5,143.4,12.4
zhengzhou,2023/11/24,5.5,1,3.6,-15.4,23.8,0,18,63.4,1033.4,40.5,97.2,8.3
zhengzhou,2023/11/25,5,2,3.6,-6.8,50.5,1,14.4,31.5,1030.1,50.1,27,2.3
zhengzhou,2023/11/26,12.9,-1,5.9,1,74,0,10.8,197.5,1022.3,3.5,136.1,11.7
zhengzhou,2023/11/27,19,3,11.5,-3.1,41.4,0,32.4,294.7,1020.3,0,136,11.8
zhengzhou,2023/11/28,13.4,1,7.7,-4.1,45.3,0,14.4,125.3,1022.3,36.1,129.8,11.1
zhengzhou,2023/11/29,7,-2,4.5,-8.4,39.9,0,32.4,28.2,1030.3,69.8,101.7,9
zhengzhou,2023/11/30,7.4,-4,1.4,-10.1,46.2,0,10.8,215.9,1035.4,44.8,114.4,9.9
zhengzhou,2023/12/1,10,-1,4.1,-14.2,27.4,0,18,288.9,1031.2,0,137.5,11.9
zhengzhou,2023/12/2,13,-5,4.1,-11,38.5,0,21.6,317.1,1026.5,5.9,136,11.8
zhengzhou,2023/12/3,12.6,-4,4.8,-8.7,42.5,0,10.8,200.4,1026.7,16,132,11.4
zhengzhou,2023/12/4,20,-2,9.1,-5.9,39.1,0,21.6,257.5,1016.9,13.3,130,11.2
zhengzhou,2023/12/5,18.9,0,10.5,-2.2,44.6,0,25.2,245.9,1014.9,16.3,127.8,11
zhengzhou,2023/12/6,17,9,13.4,-8.9,20.8,0,36,283.3,1018.9,1.4,130.3,11.3
zhengzhou,2023/12/7,22.8,2,13,-3.4,34.4,0,18,204.1,1009.9,0,129.2,11.2
zhengzhou,2023/12/8,24.3,5,13.9,1.3,45.3,0,21.6,201.6,1008.1,46.7,126.5,11
zhengzhou,2023/12/9,14,3,8.5,2.6,67.3,0,28.8,35.2,1015,24.8,123.3,10.8
zhengzhou,2023/12/10,7,-0.5,2.7,-0.5,80.1,9.7,36,30.4,1025.2,99.5,19.7,1.7
zhengzhou,2023/12/11,1,-3,-1.1,-3.9,82.1,15,32.4,15,1029.2,91.1,112.6,9.7
zhengzhou,2023/12/12,1,-2,-0.6,-4,78.1,0,18,95.3,1028.3,92.2,115,9.9
zhengzhou,2023/12/13,-0.3,-2,-1,-1.7,94.8,0.3,18,45.9,1024.8,100,11.6,0.9
zhengzhou,2023/12/14,0.3,-1,-0.5,-1.8,91.1,8.2,25.2,18.4,1024.3,96.6,15.2,1.1
zhengzhou,2023/12/15,-0.7,-3,-1.9,-6.4,73.4,0,32.4,321.7,1031.6,73.3,70.2,6
zhengzhou,2023/12/16,-1,-5,-3.2,-13.9,43.8,0,32.4,284.6,1039.3,22.4,131,11.4
zhengzhou,2023/12/17,-1.7,-10,-4,-12.8,51.5,0,14.4,158.5,1037.2,27.9,125.9,10.7
zhengzhou,2023/12/18,0,-3,-2,-7,68.6,0,7.2,160.5,1033.1,92.5,86.8,7.5
zhengzhou,2023/12/19,2.3,-5.1,-2.2,-7,70.5,0,18,15.3,1034.1,25,125.8,10.8
zhengzhou,2023/12/20,-1,-7.2,-5.1,-13.6,51.9,0,14.4,61.3,1039.2,5.3,126.5,10.9
zhengzhou,2023/12/21,-1,-10,-5.2,-15.7,46,0,18,299.9,1042.9,3.1,131.1,11.2
zhengzhou,2023/12/22,1.5,-11,-4,-13.8,49.4,0,10.8,224.5,1041.1,40.7,126.3,10.7
zhengzhou,2023/12/23,5.3,-5.6,-0.9,-10.2,52.3,0,18,304.7,1037,21.8,106.5,9.2
zhengzhou,2023/12/24,6,-7.8,-1.3,-9.9,56.9,0,32.4,281.9,1035.5,0,130.6,11
zhengzhou,2023/12/25,8.7,-5,1,-6.8,59.7,0,10.8,199.6,1029.7,2.2,127.8,11
zhengzhou,2023/12/26,7,-3,1.1,-4.3,69.8,0,21.6,27.5,1027.4,4.1,122.3,10.4
zhengzhou,2023/12/27,4.1,-2.6,0.6,-5.1,66.3,0,18,33.1,1031.7,1.6,123.3,10.5
zhengzhou,2023/12/28,5,-6,-0.6,-4.1,78.4,0,7.2,121.8,1030,8.2,122,10.5
zhengzhou,2023/12/29,4.8,-2,1.8,-1.1,81.9,1.4,10.8,197.6,1024.9,31.5,89,7.7
zhengzhou,2023/12/30,15,-2.1,6.2,-3.6,58.1,0,32.4,287.5,1017.5,0,128.9,11.1
zhengzhou,2023/12/31,7.1,-5,1.4,-4,70.7,0,18,53.5,1029.3,8.3,128.3,11.1
zhengzhou,2024/1/1,6.2,-5,1.1,-5.4,64.3,0,14.4,205.5,1028.4,12.3,108.5,9.4
zhengzhou,2024/1/2,12,-1,5,-3.9,56.5,0,21.6,315,1023.6,10.5,128.2,11.2
zhengzhou,2024/1/3,12.5,0.4,7.2,-7.4,36.5,0,18,255.9,1025.3,0,134.6,11.6
zhengzhou,2024/1/4,14.7,1,6.6,0.6,66.9,0,14.4,206.6,1017.2,1.5,129.2,11.2
zhengzhou,2024/1/5,11.2,0,5.2,-2,62.3,0,14.4,4.4,1022.8,5.7,131.6,11.3
zhengzhou,2024/1/6,7,0,3.6,-6.1,52.2,0,21.6,31.6,1027.8,7.3,134.2,11.5
zhengzhou,2024/1/7,4.7,-5,0.2,-11,45.5,0,10.8,98.3,1031.1,23.7,126.6,10.8
zhengzhou,2024/1/8,8.1,-5,1.7,-4.8,63.4,0,14.4,195.8,1022.1,0.6,132.3,11.3
zhengzhou,2024/1/9,8.9,-2,2.5,-3.9,64.9,0,21.6,29.4,1022.4,3,135.4,11.6
zhengzhou,2024/1/10,8.2,-6,1.6,-6.1,59,0,18,196.6,1027,0,137.9,11.9
zhengzhou,2024/1/11,15.7,-3,5.6,-2.2,61.3,0,14.4,203.5,1017.1,0,138.9,11.9
zhengzhou,2024/1/12,12,-0.1,6,0.1,67.5,0,14.4,43.6,1019.5,4.5,137.9,11.9
zhengzhou,2024/1/13,11,-0.1,4.6,1.7,82.4,0,10.8,349.8,1020.6,10.6,101.8,8.9
zhengzhou,2024/1/14,6,1,3.3,-4.2,60.8,0,25.2,23.9,1029.3,3.5,141.2,12
zhengzhou,2024/1/15,3,-7,0.2,-8.9,51.7,5,14.4,34.8,1033.7,64.6,94.4,8
zhengzhou,2024/1/16,0.5,-2,-0.5,-2,89.6,8.1,14.4,49.4,1030,89.3,85.7,7.4
zhengzhou,2024/1/17,5,-1,1.4,-0.6,86.4,3,7.2,341.2,1024.8,52.8,137.8,12.1
zhengzhou,2024/1/18,0.5,-1,0,-1.3,91.4,0,21.6,28,1028.7,91.2,54.5,4.7
zhengzhou,2024/1/19,1,-1,0,-5.5,67,0,21.6,25.5,1030.4,98.1,76.4,6.6
zhengzhou,2024/1/20,2.5,-1,0.4,-7,58.1,0,14.4,32.5,1030.7,48.2,130.8,11.2
zhengzhou,2024/1/21,1.7,-2,-0.9,-8.2,58.4,0,21.6,26.5,1037.6,73.1,123.5,10.6
zhengzhou,2024/1/22,-1.6,-7,-4.2,-14.6,45.8,0.1,21.6,35.7,1044.1,47.5,142.7,12.2
zhengzhou,2024/1/23,2,-10,-4,-14.3,48.3,0,18,285.7,1040.6,39,146.4,12.5
zhengzhou,2024/1/24,4,-7,-1.4,-14.9,37.7,0,21.6,294.1,1035.7,18.7,155.4,13.5
zhengzhou,2024/1/25,7,-6,-0.2,-13.7,39.5,0,21.6,286.6,1033.2,16.3,158.5,13.5
zhengzhou,2024/1/26,9,-4,1.8,-12.8,36.2,0,21.6,289.4,1031.8,16,154.7,13.4
zhengzhou,2024/1/27,8,-3,2.2,-12.8,35.3,0,28.8,298.7,1031.2,17.4,161.6,13.9
zhengzhou,2024/1/28,11.4,-6,2.4,-11.4,41.6,0,9,223.1,1029.6,9.2,164.3,14.1
zhengzhou,2024/1/29,12,-2,4.5,-5.3,52.4,0,14.4,135.4,1024.9,13.3,156.3,13.4
zhengzhou,2024/1/30,6.2,-1,3.8,-3.4,60.3,0,10.8,55.1,1023.1,8.5,146.3,12.6
zhengzhou,2024/1/31,0,-2,-0.8,-2.3,89.5,4,21.6,23.1,1025.4,63.1,81.6,6.9
zhengzhou,2024/2/1,-1,-4,-3,-7.5,71.8,2,28.8,29.5,1033.5,100,76.4,6.6
zhengzhou,2024/2/2,-2.8,-6,-4.2,-8.9,70.9,3.5,18,31.2,1033,100,43.9,3.7
zhengzhou,2024/2/3,-2,-4,-3.1,-6.5,77.4,0.5,18,21.6,1033.6,100,100.8,8.7
zhengzhou,2024/2/4,-1,-4.5,-2.6,-7.2,72.2,2.7,21.6,8.2,1030.2,94.6,60,5.3
zhengzhou,2024/2/5,1,-11,-4.4,-7.5,80.3,0,10.8,193,1030.9,32.7,166.6,14.5
zhengzhou,2024/2/6,3,-7,-1.5,-5.1,77.7,0,10.8,134.8,1031.7,29.3,145.1,12.6
zhengzhou,2024/2/7,4.2,-6,-0.9,-4.9,76.5,0,7.2,172.2,1030.6,27.1,141.5,12.4
zhengzhou,2024/2/8,8.5,-3,1.9,-3.1,72.2,0,7.2,217.1,1026,14.3,172.2,14.9
zhengzhou,2024/2/9,14,-4,5,-3.9,57.1,0,25.2,272.1,1024.1,2.3,179.1,15.4
zhengzhou,2024/2/10,15,-2,6.4,-4.8,49.2,0,25.2,296.7,1026,7.6,163.4,14.1
zhengzhou,2024/2/11,16.8,1,9.1,-3.1,44.1,0,18,218.6,1026.4,0,185.6,16
zhengzhou,2024/2/12,18,1,10.8,3,60,0,14.4,182.7,1019.7,0,179.3,15.4
zhengzhou,2024/2/13,19.6,3,11.3,4.7,67.1,0,18,184.4,1015.7,0.4,177.3,15.2
zhengzhou,2024/2/14,18,4,10.5,4.2,68.1,2,36,0.9,1019.5,15.3,130.5,11.3
zhengzhou,2024/2/15,11,5,7.7,-2.4,51.8,0.1,21.6,48.3,1031.2,74.8,157.5,13.6
zhengzhou,2024/2/16,14,3,8.1,-1.5,52.1,0,21.6,188.7,1019.8,0,189.8,16.4
zhengzhou,2024/2/17,16.1,6,10.4,4,65.2,0,18,169.3,1008.2,14,185.4,16.1
zhengzhou,2024/2/18,17,9,12.7,8.6,77.1,0,18,2.7,1006.9,70.8,84.4,7.3
zhengzhou,2024/2/19,11.1,1,5.9,-0.5,64.4,3,28.8,23.2,1021.8,82.9,33.9,2.9
zhengzhou,2024/2/20,1.4,-5,-2,-5.3,79.2,13.8,28.9,37.4,1026.4,98.5,22.7,2
zhengzhou,2024/2/21,-3.7,-6,-5.1,-8.4,78.3,5.4,36,19.6,1031.8,91.4,48.9,4.1
zhengzhou,2024/2/22,-0.6,-6,-2.6,-11.1,52.5,0,21.6,27.9,1036.1,91.2,169.6,14.7
zhengzhou,2024/2/23,0,-3,-1.5,-11.1,48.9,0,18,7.3,1036.1,74,140.6,12.2
zhengzhou,2024/2/24,4.4,-3,0.3,-5.3,67.3,0,14.4,259.4,1031.6,61.6,170.5,14.5
zhengzhou,2024/2/25,8.4,-4,2.1,-3.4,69.8,0,10.8,108.1,1030.5,21.5,197.7,17.1
zhengzhou,2024/2/26,8.1,-3,3.3,-5.3,58.5,0,18,58.3,1032.8,36.4,178.6,15.3
zhengzhou,2024/2/27,9.4,-3,3.3,-4.5,60.4,0,14.4,178.5,1028.3,41.5,198.7,17.2
zhengzhou,2024/2/28,9.3,-1,4.7,-3.7,57,0,18,68.1,1026.3,64.6,189.2,16.3
zhengzhou,2024/2/29,7,4,5.4,-4,51.5,0,25.2,23.3,1031.1,36.1,157.3,13.4
zhengzhou,2024/3/1,4.5,1,2.7,-2.4,69.8,0,14.4,123.7,1032.3,68.2,111.4,9.5
zhengzhou,2024/3/2,14,0,6.5,-3.7,53.8,0,25.2,249.8,1021,0,224.5,19.6
zhengzhou,2024/3/3,13,-2,7.2,0.8,66.7,0,14.4,142,1015.2,16.5,206.1,17.8
zhengzhou,2024/3/4,9,5,7.4,0.7,62.8,0,21.6,38.4,1013,32.2,66.6,5.8
zhengzhou,2024/3/5,10,5,6.5,-2.1,54.9,0,25.2,19.7,1018.3,49,183,15.9
zhengzhou,2024/3/6,5,1,3.4,-1,73.7,0.4,21.6,16.8,1024.8,67.5,153,13.3
zhengzhou,2024/3/7,15,-1,7.4,-7.7,48,0,39.6,298.6,1023,12.5,231.5,20.1
zhengzhou,2024/3/8,12.4,2.6,7.4,-10.1,28.6,0,14.4,81.7,1026.2,28.2,237.4,20.5
zhengzhou,2024/3/9,16,0,8.5,-3.7,43.8,0,14.4,167.7,1023.8,59.4,229.7,19.8
zhengzhou,2024/3/10,18,2,11.6,0.1,47.7,0,18,194.2,1022.1,45.3,172.1,14.9
zhengzhou,2024/3/11,23,7,15.6,-1.6,36.6,0,28.8,288.6,1017.2,5.9,233.3,20
zhengzhou,2024/3/12,16,8,11.6,-2.5,38.5,0,18,53,1023.5,0,240.2,20.6
zhengzhou,2024/3/13,17,7,12.2,1.3,49.1,0,14.4,177.8,1020,7.9,142.8,12.1
